Timestamp,State,Altitude,Temperature,Pressure,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Latitude,Longitude,ParachuteDeployed,HasReachedApogee,Landed
09:38:05.558,IDLE,0.0,20.0,1013.25,-0.4815612413264121,0.11888512094373649,9.807439564947279,0.0,0.0,0.0,40.71281166337296,-74.0060031864045,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,-0.009800006696151553,-0.2333175124803415,9.750375018158111,0.0,0.0,0.0,40.712816632872425,-74.00599385148875,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,-0.05923344929273944,-0.07785926209927974,9.89366365956521,0.0,0.0,0.0,40.71281617009703,-74.00598410806403,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,0.29310847359704395,0.0647784601029665,9.800486949966695,0.0,0.0,0.0,40.71283097250002,-74.00598738682991,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,-0.4704196625621191,-0.27023491814888845,9.772118000389664,0.0,0.0,0.0,40.71284231975695,-74.00598047645924,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,0.12364352106952514,-0.22089068538702294,9.879721774423933,0.0,0.0,0.0,40.712852925936126,-74.00598048010826,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,-0.16782696736526526,0.23975563263262045,9.78937858525629,0.0,0.0,0.0,40.712869945185346,-74.00597921312374,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,0.04840464126504884,0.18714827697058878,9.873185046355903,0.0,0.0,0.0,40.71286387391546,-74.00596887969729,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,0.31228526981087135,-0.41728742562429044,9.858999648360141,0.0,0.0,0.0,40.71286155200198,-74.00596633125483,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,-0.06784453734797291,0.4918930780099622,9.825489219025037,0.0,0.0,0.0,40.712858212023825,-74.00595400745779,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,-0.41623306520926584,-0.36715002364256466,9.799226196423367,0.0,0.0,0.0,40.71287554863907,-74.00595704524311,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,0.09437462515792894,0.04075187292541338,9.867255723800863,0.0,0.0,0.0,40.71287295083873,-74.00596424654377,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,-0.04563048105647849,-0.2879749469176138,9.864989665907189,0.0,0.0,0.0,40.712869400152194,-74.0059585451274,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,-0.25934983469458395,0.41633259567076686,9.74100469039874,0.0,0.0,0.0,40.71288135964502,-74.00595052932799,False,False,False
09:38:05.558,IDLE,0.0,20.0,1013.25,0.14327639748275944,0.2534132600789558,9.873115759533267,0.0,0.0,0.0,40.7128745958363,-74.0059687425797,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,0.14070692231006698,0.3119827647649527,9.872651911636869,0.0,0.0,0.0,40.71287313626617,-74.00597178821559,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,-0.48522602065535003,-0.2516263194816212,9.843477819909893,0.0,0.0,0.0,40.712880748304364,-74.00598411348743,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,-0.07264663838752805,0.26567560565393145,9.808117405510343,0.0,0.0,0.0,40.71288186934501,-74.00598315359778,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,0.46566475586556355,0.4686535820644663,9.879317312272624,0.0,0.0,0.0,40.712890103802174,-74.00599822194293,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,0.11925573718728788,-0.4687061121738485,9.97969982510726,0.0,0.0,0.0,40.712895932998364,-74.00600561399712,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,0.1196062429233844,0.2203890757364767,9.979657725371078,0.0,0.0,0.0,40.712892330291155,-74.00600505093445,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,-0.009510378406803022,0.40375165869678875,10.15503532349679,0.0,0.0,0.0,40.71288834344801,-74.0060112236705,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,-0.00468182690892649,0.48931626448100474,9.958623446936734,0.0,0.0,0.0,40.71289153393763,-74.0060145093214,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,0.3050677329376218,-0.03613201962845136,9.970726241340587,0.0,0.0,0.0,40.712893789107696,-74.00601967521614,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,-0.23693984898905684,-0.1844412000887321,10.193657838333333,0.0,0.0,0.0,40.712891887862824,-74.00601792012206,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,-0.32936532666160157,0.09486864775039483,10.468181449435944,0.0,0.0,0.0,40.712875113674315,-74.0060174037511,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,-0.14985282009148648,-0.37189524248337824,10.276525332781892,0.0,0.0,0.0,40.71288267795731,-74.00601076728587,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,0.38153524854923737,-0.47979352682947496,10.483161128412098,0.0,0.0,0.0,40.71287176005139,-74.0060169608718,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,-0.12839058594920272,0.4561961550174969,10.54104809721264,0.0,0.0,0.0,40.71287657263342,-74.00599171830716,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,0.09483403426672132,-0.16483003455691958,10.592169442775884,0.0,0.0,0.0,40.71287873125937,-74.00598462418769,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,0.24610903006952156,0.3396389866320222,10.466038813039752,0.0,0.0,0.0,40.712875717491265,-74.00599045934479,False,False,False
09:38:05.558,WAKING_UP,0.0,20.0,1013.25,0.46880588890493335,0.01480027391574179,10.621818158685985,0.0,0.0,0.0,40.71287699399992,-74.00599972419533,False,False,False
09:38:05.558,CHECKING_ROCKET,0.0,20.0,1013.25,-0.19138759914504477,-0.4200691961176166,10.505883846265917,0.0,0.0,0.0,40.71288333014701,-74.00599778149399,False,False,False
09:38:05.558,CHECKING_ROCKET,0.0,20.0,1013.25,0.4747472561889924,0.42722339073729854,10.372522607947419,0.0,0.0,0.0,40.712878383060826,-74.00599762377374,False,False,False
09:38:05.558,CHECKING_ROCKET,0.0,20.0,1013.25,0.1964949044017601,0.21503236014283833,10.29726396492928,0.0,0.0,0.0,40.7128905514998,-74.0060018783789,False,False,False
09:38:05.558,CHECKING_ROCKET,0.0,20.0,1013.25,-0.09225161229369028,-0.4579761796542393,10.242819490309257,0.0,0.0,0.0,40.71287849634256,-74.00599613524732,False,False,False
